TransactionNo,Bread,Beverage,Cleaner,CannedGoods,Dairy,Drink,Dry_BakingGoods,FrozenFood,Fruit,Meat,PaperGoods,PersonalCare,Tobacco,Vegetable
7656,1,1,0,1,1,0,0,1,1,0,1,0,0,1
7657,1,1,0,0,0,0,0,0,1,0,1,0,0,1
7658,1,0,0,0,0,1,0,1,1,0,0,1,1,1
7659,1,1,1,0,1,0,0,0,1,1,1,0,0,1
7660,1,1,0,1,0,0,0,0,1,0,0,0,0,1
7661,1,0,1,0,1,0,0,0,1,1,1,1,0,1
7662,1,1,0,0,1,0,0,0,1,0,0,0,0,0
7663,1,1,0,1,1,0,0,1,1,0,0,1,0,1
7664,1,0,0,0,1,1,0,0,1,1,0,1,1,1
7665,1,1,1,0,1,0,1,1,1,0,1,1,0,1
7666,0,1,1,1,1,0,0,1,1,0,1,1,0,1
7667,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7668,1,1,0,0,1,1,0,0,0,1,0,1,1,0
7669,1,0,0,0,1,1,0,1,0,1,0,1,1,0
7670,1,1,0,0,1,0,0,0,1,1,1,0,1,1
7671,0,1,0,0,1,0,1,1,1,0,0,0,0,1
7672,1,0,1,1,1,1,0,1,0,0,1,1,0,0
7673,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7674,1,0,0,0,1,0,0,1,1,0,0,0,0,1
7675,1,0,1,1,1,0,0,1,1,0,1,0,0,1
7676,1,0,0,0,1,1,0,1,1,1,0,1,1,1
7677,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7678,0,1,0,0,1,0,0,0,1,1,0,1,0,1
7679,1,1,1,1,1,0,0,1,0,0,0,0,0,0
7680,1,0,0,0,1,1,0,1,1,0,1,1,1,0
7681,1,1,1,0,0,0,0,1,1,0,0,0,0,0
7682,0,1,0,1,1,0,1,1,1,0,0,1,0,1
7683,1,1,0,0,1,0,1,0,1,0,1,1,0,1
7684,1,1,0,1,1,0,0,0,1,1,0,0,1,0
7685,1,1,0,1,0,0,0,1,0,0,1,0,0,0
7686,1,1,1,0,1,0,0,0,1,1,1,0,1,1
7687,1,1,0,1,0,0,1,0,1,1,0,1,0,1
7688,1,1,1,0,0,0,0,0,1,1,1,1,1,1
7689,1,1,1,1,1,0,1,1,1,0,1,0,1,1
7690,0,1,0,1,1,0,0,1,1,0,0,1,0,1
7691,1,0,0,0,1,1,1,0,1,1,0,0,0,1
7692,1,1,0,0,1,1,0,0,1,0,0,1,1,1
7693,1,0,0,0,0,1,1,0,1,0,0,1,1,1
7694,1,1,1,0,1,0,1,0,1,1,1,0,0,1
7695,1,1,1,0,1,0,0,0,0,1,1,1,0,0
7696,1,0,0,0,1,0,0,0,1,0,0,1,0,1
7697,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7698,1,1,0,0,1,0,0,1,1,1,0,0,0,1
7699,1,1,0,1,1,0,0,1,1,0,0,1,0,1
7700,1,0,0,0,1,1,0,0,1,1,0,1,1,1
7701,1,1,0,0,1,0,0,1,1,0,0,1,0,1
7702,0,1,0,1,1,0,1,1,1,1,0,1,0,0
7703,1,0,0,1,1,0,0,1,1,0,0,1,0,1
7704,0,1,0,0,1,0,1,0,1,1,0,1,0,1
7705,1,0,1,1,1,1,0,1,0,0,1,1,1,1
7706,1,1,0,0,1,1,0,0,1,1,1,1,1,1
7707,1,1,0,0,1,0,0,0,1,1,0,1,1,1
7708,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7709,1,1,0,1,1,0,0,1,1,1,1,0,0,1
7710,1,0,1,1,0,0,0,1,0,0,1,0,0,1
7711,1,1,0,1,1,0,0,1,1,0,0,0,0,0
7712,1,1,0,0,1,0,0,0,1,1,1,0,0,1
7713,1,0,0,0,0,0,1,1,1,0,0,0,0,1
7714,1,1,0,0,1,0,1,0,1,1,1,0,0,1
7715,0,1,0,0,1,0,1,1,1,0,0,0,0,1
7716,1,0,0,0,0,1,0,0,0,0,1,1,0,1
7717,0,1,1,1,1,0,0,1,1,0,1,0,1,1
7718,0,0,0,1,1,1,1,1,1,1,1,1,0,0
7719,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7720,1,0,1,1,1,1,1,1,1,0,0,0,1,1
7721,1,1,1,0,1,0,0,0,1,1,1,0,0,1
7722,1,0,1,0,1,1,0,0,1,1,1,1,1,1
7723,1,1,0,1,0,0,0,1,1,0,0,1,0,1
7724,1,0,0,0,1,1,0,0,1,1,1,1,1,1
7725,0,1,0,0,1,0,0,0,0,1,1,1,0,0
7726,1,1,0,0,0,0,1,0,1,0,0,0,0,1
7727,1,1,0,0,0,0,0,1,1,0,0,0,0,1
7728,1,1,1,0,1,0,0,0,1,0,1,1,0,1
7729,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7730,1,0,0,0,0,0,0,0,1,0,1,1,0,1
7731,1,1,0,0,1,0,0,0,1,1,0,1,0,1
7732,1,1,0,0,1,0,0,0,0,0,0,1,0,1
7733,1,1,0,0,1,0,0,0,0,0,1,0,1,1
7734,1,1,0,0,1,0,0,1,1,0,0,0,0,1
7735,1,0,0,1,1,0,0,1,1,1,1,0,1,1
7736,1,0,0,0,1,1,1,0,1,1,1,1,1,1
7737,1,1,0,1,1,0,0,1,1,0,0,0,0,0
7738,1,0,0,1,1,1,0,1,0,0,0,1,0,1
7739,0,1,0,1,1,0,1,1,0,0,0,0,0,1
7740,1,1,1,0,1,0,0,1,0,0,1,1,1,0
7741,1,1,1,0,1,0,0,0,1,0,1,0,0,1
7742,1,1,1,0,1,0,0,0,0,1,1,1,0,1
7743,0,1,0,0,1,0,0,0,1,1,1,0,0,1
7744,1,0,0,1,1,0,1,1,0,0,0,0,1,0
7745,0,0,0,0,1,1,1,1,1,0,0,1,1,0
7746,1,1,1,0,1,0,0,0,1,1,1,1,0,1
7747,1,1,0,1,0,0,0,1,1,0,0,1,0,1
7748,0,1,0,0,1,0,1,0,1,1,0,1,0,1
7749,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7750,1,1,1,0,1,0,1,0,1,1,1,1,0,0
7751,0,1,0,0,1,1,0,1,1,1,0,1,0,1
7752,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7753,1,1,0,1,1,0,0,1,0,0,0,1,0,0
7754,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7755,1,1,0,0,0,1,0,0,1,1,0,1,1,1
7756,1,1,1,1,1,0,0,1,1,0,1,0,1,1
7757,0,0,1,1,0,0,0,1,1,0,1,0,0,1
7758,1,1,0,0,0,0,0,0,1,1,1,0,1,1
7759,1,1,1,0,1,0,0,1,1,0,1,1,0,1
7760,1,1,0,1,1,0,0,1,1,0,1,1,0,1
7761,1,1,0,0,1,0,0,0,1,1,0,1,0,0
7762,1,1,0,1,1,0,1,1,1,0,0,1,1,1
7763,1,0,0,0,0,1,0,1,0,0,1,0,0,0
7764,1,0,0,0,1,1,0,0,1,1,1,1,1,1
7765,1,1,1,0,0,0,0,1,0,1,1,0,0,0
7766,1,1,0,0,1,0,0,0,0,1,0,0,0,0
7767,1,0,0,0,1,1,0,0,0,1,0,1,0,1
7768,1,1,1,1,1,0,0,1,1,0,0,1,1,1
7769,0,0,0,1,1,1,0,1,1,0,0,1,0,1
7770,0,1,0,0,0,0,0,0,1,1,1,0,0,1
7771,1,0,0,1,1,1,0,1,1,0,0,1,1,1
7772,1,1,0,0,1,0,0,0,1,0,1,1,0,1
7773,1,0,0,1,0,1,0,1,1,1,1,1,1,1
7774,1,1,0,1,1,0,0,1,1,0,1,0,0,1
7775,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7776,1,1,0,1,0,0,0,1,1,0,1,1,1,1
7777,0,1,1,0,1,0,0,0,1,1,1,0,0,1
7778,1,1,0,0,1,1,0,0,0,1,1,1,1,1
7779,1,1,0,1,1,0,0,1,0,0,0,0,0,1
7780,1,0,0,0,0,1,0,0,0,1,0,1,1,1
7781,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7782,1,1,0,0,1,0,0,0,1,1,1,1,0,1
7783,1,0,0,1,0,1,0,1,1,0,1,0,0,1
7784,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7785,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7786,0,0,0,0,1,1,1,0,0,0,0,1,0,0
7787,1,0,0,1,1,1,0,1,1,0,0,1,1,1
7788,1,0,1,0,0,0,0,1,1,0,1,1,0,0
7789,1,0,0,0,0,1,1,1,1,0,0,1,1,1
7790,1,1,0,0,1,0,1,1,1,1,0,0,1,1
7791,1,1,0,0,1,0,0,1,0,0,0,1,0,0
7792,0,1,0,0,1,0,1,0,1,1,1,1,0,1
7793,1,0,0,0,1,1,0,1,1,1,0,1,1,1
7794,1,0,0,1,1,1,0,1,1,0,0,1,1,1
7795,1,1,0,0,1,1,0,0,1,1,1,1,0,1
7796,1,1,0,0,0,1,0,0,1,0,1,1,1,1
7797,0,0,0,0,0,1,1,0,1,0,0,1,1,1
7798,1,1,0,1,1,0,0,1,0,0,0,0,1,0
7799,1,0,1,0,0,1,0,1,1,0,1,0,1,1
7800,1,1,1,1,1,0,0,1,0,0,1,0,0,0
7801,1,1,0,0,0,0,0,0,1,0,1,1,1,1
7802,1,0,0,0,1,0,0,1,1,0,1,0,0,1
7803,1,0,0,0,1,1,0,1,0,0,0,1,1,0
7804,1,0,0,1,1,1,0,0,1,0,0,1,1,1
7805,1,1,0,0,1,0,0,1,1,0,0,1,0,1
7806,1,1,0,0,1,0,0,0,1,0,1,0,0,1
7807,0,1,0,0,0,0,0,1,1,0,1,0,0,1
7808,1,1,1,0,1,0,0,1,1,1,1,0,0,1
7809,1,0,0,0,1,1,1,0,1,0,0,1,1,1
7810,1,0,1,0,1,1,0,1,1,0,1,1,1,1
7811,1,0,0,0,0,1,0,1,1,0,1,1,0,1
7812,1,0,0,1,1,1,0,1,1,0,0,1,1,1
7813,0,1,0,0,0,0,0,0,1,1,0,0,0,1
7814,1,0,1,0,1,1,1,0,1,1,1,1,1,1
7815,1,0,1,0,1,1,0,0,1,0,0,1,1,1
7816,1,0,1,1,1,0,0,1,1,0,1,0,0,1
7817,1,1,0,0,0,0,0,1,1,0,1,1,1,1
7818,0,1,0,0,1,0,0,1,1,1,0,0,0,1
7819,0,1,1,0,1,0,0,1,0,1,1,0,1,1
7820,1,0,0,1,1,1,0,1,0,0,0,1,1,1
7821,0,0,0,0,0,0,0,1,1,0,1,1,0,1
7822,1,0,0,0,1,0,0,0,1,0,1,0,1,1
7823,1,0,0,0,0,1,0,1,1,0,0,1,1,1
7824,1,0,0,0,1,1,0,0,1,0,0,1,1,1
7825,1,0,1,1,1,1,0,1,1,1,0,1,1,1
7826,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7827,1,0,0,0,0,0,0,0,1,1,1,1,0,1
7828,1,1,0,0,0,0,0,0,1,0,0,1,0,1
7829,1,1,1,0,0,0,0,0,1,1,1,0,0,1
7830,1,1,0,0,0,0,1,0,1,1,0,0,0,1
7831,1,1,0,0,0,0,1,0,0,0,0,1,0,1
7832,0,0,0,0,1,0,0,0,1,0,1,0,0,1
7833,1,1,0,1,1,0,0,1,1,0,0,1,0,1
7834,1,1,1,1,0,0,0,1,0,0,1,0,0,0
7835,1,1,0,0,1,0,0,1,1,0,1,0,0,1
7836,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7837,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7838,1,1,0,0,1,0,0,1,1,0,0,0,0,1
7839,1,1,0,0,0,0,1,1,1,0,1,0,1,1
7840,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7841,1,1,0,1,1,1,0,1,1,0,0,1,1,1
7842,1,1,0,0,0,0,0,0,1,1,1,1,1,1
7843,1,0,0,0,1,1,0,1,1,0,1,1,1,0
7844,0,1,0,1,1,0,1,1,1,0,0,1,0,1
7845,1,1,1,0,1,0,0,0,1,1,1,0,0,1
7846,1,1,0,1,0,0,0,0,1,0,0,1,0,1
7847,0,1,0,1,0,0,0,1,0,0,1,0,1,1
7848,1,1,0,1,1,0,0,0,1,0,0,1,0,1
7849,1,0,0,0,0,1,0,0,0,1,0,1,1,0
7850,1,1,0,0,1,1,0,0,1,1,1,1,1,0
7851,1,1,0,0,1,0,0,1,0,0,0,1,0,0
7852,1,1,0,1,1,1,0,1,1,0,0,1,1,1
7853,1,1,0,0,1,1,0,0,1,0,1,1,0,1
7854,1,1,0,0,1,0,0,0,1,1,1,0,1,1
7855,1,1,0,0,1,0,0,1,1,0,0,0,0,1
7856,1,1,1,1,0,0,0,1,1,0,1,0,0,1
7857,0,1,0,0,1,0,1,1,1,0,0,0,0,1
7858,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7859,1,1,0,0,1,1,0,0,1,1,0,1,1,1
7860,1,1,1,1,1,0,0,1,1,0,1,1,0,1
7861,1,0,0,0,1,1,0,0,1,0,0,1,0,1
7862,1,1,1,0,1,0,0,1,1,0,1,0,0,1
7863,1,1,0,1,1,0,0,1,1,0,0,0,0,1
7864,0,0,0,0,1,0,1,0,1,0,1,1,1,0
7865,1,1,0,1,1,0,0,1,1,0,0,1,1,1
7866,1,0,0,0,1,1,0,1,1,1,0,1,1,1
7867,1,1,0,0,0,0,0,0,1,1,0,1,0,1
7868,0,1,1,0,0,0,1,0,0,0,1,0,0,0
7869,1,1,0,1,0,1,0,1,1,0,1,1,1,1
7870,1,1,0,0,0,0,0,1,1,0,0,0,0,1
7871,1,1,0,0,0,0,0,0,1,1,0,0,0,1
7872,1,1,0,1,0,1,0,1,1,0,0,1,1,0
7873,1,1,0,0,1,0,1,1,1,1,0,0,0,1
7874,1,1,0,0,1,0,0,0,1,1,0,0,0,1
7875,1,1,1,0,1,0,0,1,1,0,0,0,0,1
7876,0,1,1,1,1,0,0,0,1,0,1,0,0,1
7877,1,1,0,0,1,0,0,0,1,0,1,0,0,1
7878,0,1,0,0,1,0,1,0,1,1,1,1,0,1
7879,1,1,0,1,1,0,0,1,1,0,0,0,1,1
7880,0,1,1,0,1,0,0,0,1,1,1,0,0,1
7881,1,1,0,1,1,1,0,1,1,0,0,1,1,1
7882,1,0,0,1,1,0,0,1,0,0,0,0,0,0
7883,1,0,0,1,0,1,0,0,0,0,1,1,1,1
7884,1,0,0,0,1,1,0,0,0,0,0,1,1,0
7885,1,1,1,1,1,0,0,1,0,0,1,0,1,1
7886,1,1,0,1,1,0,0,1,1,1,0,0,0,1
7887,0,0,0,0,0,0,1,1,1,0,0,1,1,1
7888,1,0,0,0,1,0,0,0,1,0,0,1,0,1
7889,1,1,0,0,1,0,0,0,1,0,1,0,0,1
7890,1,1,0,0,1,0,0,1,1,0,1,0,1,1
7891,1,0,1,0,0,1,0,1,1,0,0,1,1,1
7892,1,1,0,0,1,0,0,0,1,1,1,0,0,1
7893,0,1,0,1,1,0,1,1,0,0,0,1,0,1
7894,0,1,0,1,0,0,1,1,1,0,1,1,1,1
7895,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7896,0,0,0,0,0,0,1,0,1,1,0,0,0,1
7897,1,0,0,1,1,0,0,0,1,0,0,0,0,1
7898,1,1,0,1,0,0,1,1,1,0,0,1,0,1
7899,1,1,0,0,1,0,0,0,0,0,0,0,0,0
7900,1,0,0,0,1,0,0,0,0,1,0,0,1,1
7901,1,0,0,0,1,1,1,0,1,1,0,1,1,1
7902,1,1,0,1,1,0,0,1,1,0,1,0,0,1
7903,1,1,1,0,1,0,1,1,1,0,0,1,0,1
7904,1,0,0,0,1,1,0,0,1,0,0,1,1,0
7905,1,0,0,0,1,1,0,1,1,0,0,1,1,0
7906,1,0,1,0,0,1,0,1,0,0,1,1,1,1
7907,1,1,0,0,1,1,0,0,1,0,0,1,1,1
7908,1,1,1,0,1,0,0,1,1,0,1,0,0,1
7909,1,0,0,1,1,0,1,1,1,0,0,0,0,1
7910,1,0,1,0,1,1,0,0,1,1,1,1,1,1
7911,1,1,0,0,1,0,1,0,1,0,1,0,0,0
7912,1,1,0,0,1,0,1,0,1,0,0,1,0,1
7913,1,0,1,0,1,1,1,0,1,1,1,1,1,1
7914,1,0,0,0,1,1,1,0,1,0,0,1,1,1
7915,1,1,0,0,1,0,1,1,1,0,1,0,0,1
7916,1,1,0,0,1,0,1,1,1,0,1,0,0,1
7917,1,0,0,0,1,1,0,0,1,1,1,1,1,1
7918,1,1,0,0,1,0,0,1,0,0,0,0,0,0
7919,1,0,0,0,1,1,0,0,1,0,0,1,1,1
7920,1,0,0,0,1,1,0,0,1,0,1,1,1,1
7921,1,0,0,0,1,1,0,0,1,1,1,1,1,1
7922,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7923,0,1,0,0,1,0,1,0,1,1,1,0,1,1
7924,1,1,1,0,0,1,0,1,1,0,1,1,1,0
7925,0,1,0,0,1,0,0,0,1,1,1,1,0,1
7926,1,0,0,1,1,1,1,1,1,1,1,1,0,0
7927,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7928,0,1,0,0,1,0,0,0,1,1,0,1,0,1
7929,1,1,0,0,1,0,0,0,1,1,1,1,0,1
7930,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7931,1,0,1,1,0,1,0,1,1,0,1,1,1,1
7932,0,0,0,1,0,0,1,1,1,0,0,0,0,1
7933,1,0,0,0,1,1,0,1,1,0,0,1,1,1
7934,1,0,0,0,1,1,0,0,1,0,0,1,1,1
7935,1,1,0,0,0,1,0,1,1,0,0,1,0,0
7936,1,0,0,0,1,1,0,0,1,0,1,1,1,1
7937,1,0,0,1,1,0,0,0,1,0,0,0,0,1
7938,0,0,0,0,1,0,1,0,0,1,1,1,0,0
7939,1,1,0,0,1,0,0,0,1,1,0,0,0,1
7940,0,0,0,1,1,0,1,1,1,0,1,0,0,0
7941,1,1,1,1,0,0,0,0,0,0,1,1,0,1
7942,1,0,0,0,1,0,1,0,1,1,1,1,0,1
7943,0,0,0,0,1,1,1,0,1,1,0,1,1,1
7944,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7945,1,1,0,0,0,0,0,1,1,1,0,0,0,1
7946,1,1,0,0,0,0,0,1,1,0,0,0,1,1
7947,1,1,0,0,1,0,0,1,1,0,0,1,0,1
7948,1,0,0,0,0,1,0,0,1,1,0,1,0,1
7949,1,1,0,1,1,0,0,1,0,0,0,0,0,0
7950,1,1,1,0,1,0,0,0,1,0,1,1,0,0
7951,1,0,1,1,1,1,0,1,1,0,1,1,1,1
7952,0,0,0,0,0,1,1,0,1,1,1,1,1,1
7953,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7954,1,1,1,0,0,0,1,1,1,0,1,1,0,1
7955,1,1,0,0,1,0,1,0,0,1,1,0,0,0
7956,1,0,0,0,1,1,0,0,1,0,1,1,1,1
7957,1,0,0,0,1,1,0,1,1,0,0,1,0,1
7958,1,0,0,0,1,0,0,1,0,0,1,0,0,0
7959,1,0,0,0,1,0,0,0,1,1,1,0,0,1
7960,1,1,1,0,0,1,0,0,1,1,1,1,1,1
7961,1,1,0,1,0,0,0,1,1,0,1,0,0,1
7962,1,1,0,0,0,0,0,1,1,1,0,0,0,1
7963,1,0,0,0,0,1,0,0,1,1,1,1,1,1
7964,0,0,1,1,1,1,1,1,1,0,1,1,1,1
7965,1,1,0,1,0,0,0,1,1,0,1,0,1,1
7966,1,1,0,0,1,1,1,0,1,1,0,1,1,1
7967,1,1,0,1,0,0,1,1,1,1,1,0,0,1
7968,1,1,0,1,0,1,0,1,0,1,0,1,1,1
7969,0,1,0,0,1,1,1,1,0,0,1,1,1,1
7970,1,1,0,1,1,0,0,1,0,0,1,1,0,0
7971,1,0,1,0,0,0,1,0,1,0,1,0,0,1
7972,1,1,0,0,1,0,0,0,1,0,1,1,0,1
7973,1,1,0,0,1,0,0,1,1,0,1,1,0,1
7974,0,1,0,0,1,0,1,0,1,1,0,1,0,1
7975,1,0,0,0,1,1,0,0,1,1,1,1,1,1
7976,1,1,1,1,0,1,1,1,0,0,1,1,1,0
7977,1,1,0,0,1,0,0,1,1,0,0,0,0,1
7978,0,0,0,0,1,1,1,1,1,0,0,1,1,1
7979,1,1,0,0,1,1,1,1,0,0,0,1,1,0
7980,1,0,1,1,0,1,0,1,1,0,1,1,1,0
7981,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7982,1,1,0,0,1,0,0,0,1,1,1,0,0,1
7983,1,1,0,1,0,0,0,1,1,0,0,1,0,1
7984,1,1,0,0,0,0,0,1,1,0,0,1,0,1
7985,1,0,0,0,0,0,0,1,1,0,0,1,0,1
7986,1,0,0,1,1,0,0,1,1,0,0,0,0,1
7987,1,1,1,1,1,0,0,1,1,1,0,1,0,0
7988,0,1,0,0,0,0,1,1,1,0,1,0,0,1
7989,0,1,0,0,0,0,1,0,1,1,0,0,0,1
7990,1,1,0,0,1,1,1,1,1,0,0,1,1,1
7991,1,1,0,1,1,0,0,1,1,1,0,0,0,1
7992,1,1,0,1,0,0,0,1,1,0,1,0,0,1
7993,1,0,0,0,1,1,0,0,1,1,0,1,1,1
7994,1,1,0,0,1,1,0,0,1,1,0,1,1,0
7995,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7996,1,1,0,0,1,0,0,0,1,1,0,0,0,1
7997,1,1,1,0,1,0,0,0,1,1,1,1,0,1
7998,1,0,0,0,1,1,1,0,1,1,1,1,1,1
7999,1,1,0,0,1,0,0,0,1,1,0,0,1,1
8000,0,1,1,0,0,0,1,1,1,0,1,0,0,0
8001,1,1,0,0,1,0,0,0,1,0,0,0,0,1
8002,1,1,0,0,0,0,1,0,1,1,0,1,0,1
8003,0,1,1,0,1,0,1,0,1,0,1,0,0,1
8004,0,0,0,1,1,0,1,1,0,0,0,0,1,0
8005,1,0,1,0,1,1,0,0,1,1,1,1,1,1
8006,1,1,0,0,1,0,0,0,0,0,0,0,0,1
8007,1,1,0,0,1,0,0,0,1,1,0,0,0,1
8008,1,1,0,0,0,0,1,0,1,1,0,0,0,0
8009,0,1,0,0,0,0,1,0,1,0,1,1,0,0
8010,1,1,0,0,1,0,0,0,1,0,0,1,0,1
8011,1,1,0,0,0,1,0,0,1,0,0,1,0,1
8012,1,1,0,0,1,0,0,0,1,1,1,1,0,1
8013,1,1,0,1,1,0,0,1,1,0,0,1,0,1
8014,1,1,0,0,0,1,0,1,1,0,1,1,1,1
8015,1,1,1,0,1,0,0,0,1,1,1,1,1,1
8016,1,1,0,0,1,0,0,0,1,1,0,0,0,0
8017,1,0,0,0,1,1,0,0,1,1,1,1,1,1
8018,1,1,0,0,0,1,0,0,1,1,0,1,1,1
8019,1,1,1,1,1,0,0,1,0,0,1,0,0,0
8020,1,0,0,0,0,1,0,0,1,1,0,1,0,1
8021,1,0,0,0,1,1,0,1,0,0,0,1,0,0
8022,0,0,1,0,1,0,0,0,1,0,1,0,0,1
8023,1,1,0,0,1,0,0,0,0,0,0,1,0,0
8024,1,0,0,1,1,1,0,1,1,0,0,1,0,0
8025,1,1,0,0,0,0,0,0,1,0,1,0,0,0
8026,1,0,1,1,1,1,0,1,1,1,1,1,1,0
8027,1,0,0,0,0,1,0,0,1,1,1,1,1,1
8028,1,1,1,0,1,0,1,0,1,0,0,0,1,1
8029,1,1,0,0,0,0,1,1,0,0,1,0,0,0
8030,0,1,0,0,1,0,0,1,1,1,0,1,0,1
8031,1,1,1,0,0,0,0,0,1,1,0,1,1,1
8032,1,1,0,0,1,1,0,0,0,1,0,1,0,1
8033,1,0,1,0,1,1,0,0,0,1,0,1,0,1
8034,0,0,0,0,1,0,1,0,0,1,0,1,0,0
8035,1,1,1,1,1,0,0,1,1,0,0,0,0,1
8036,0,1,0,1,1,0,0,1,0,1,1,0,1,1
8037,1,0,0,1,0,0,1,1,0,0,0,1,0,0
8038,0,1,0,0,1,1,1,0,1,0,1,1,1,1
8039,1,1,0,0,1,0,0,0,1,1,0,0,0,1
8040,1,1,0,0,1,0,0,1,1,0,1,0,0,1
8041,1,1,1,0,1,0,0,0,0,1,1,0,0,0
8042,0,1,0,1,1,0,1,1,1,0,0,0,0,1
8043,1,1,0,0,1,0,0,1,1,0,0,0,0,1
8044,1,1,0,1,1,0,0,1,1,0,1,0,1,1
8045,1,1,0,1,1,0,0,1,1,0,1,1,0,1
8046,1,1,1,1,1,1,1,1,0,0,1,1,1,0
8047,1,0,0,0,0,1,0,1,1,0,1,1,1,1
8048,1,1,0,0,1,0,0,1,1,1,0,0,0,1
8049,1,1,0,1,0,0,0,1,0,0,1,1,0,0
8050,1,0,1,1,0,0,0,1,1,0,1,0,0,0
8051,1,1,0,0,1,0,0,0,1,0,0,1,0,1
8052,1,1,0,1,1,0,0,1,1,0,0,1,0,1
8053,1,0,0,0,0,1,1,0,1,0,0,1,1,1
8054,1,1,0,0,1,0,0,1,1,0,1,0,0,1
8055,1,1,1,0,1,0,0,1,0,1,1,1,0,0
8056,0,0,0,1,1,0,0,1,1,0,1,0,0,1
8057,1,0,0,0,0,1,0,0,1,1,0,1,0,0
8058,1,0,0,0,0,1,0,1,1,0,0,1,0,1
8059,1,1,1,1,1,0,0,1,1,0,0,0,0,0
8060,1,1,0,0,1,0,0,0,1,1,0,0,0,1
8061,0,1,0,1,1,0,0,1,1,0,0,0,1,1
8062,1,0,0,1,1,0,0,1,1,0,0,1,1,1
8063,1,1,1,0,1,0,0,0,1,1,1,1,0,1
8064,1,1,0,0,1,0,0,0,0,1,1,0,1,1
8065,0,1,0,0,0,1,1,1,1,0,1,0,0,1
8066,1,1,1,0,1,0,0,1,1,0,1,0,0,1
8067,1,1,0,0,1,0,0,0,1,1,1,0,0,1
8068,1,1,0,1,1,1,0,1,1,0,1,1,1,1
8069,1,0,0,0,0,0,1,0,1,0,0,1,0,1
8070,1,0,0,0,0,1,0,0,1,1,0,1,1,1
8071,1,0,1,0,0,1,0,0,1,0,1,1,1,1
8072,1,0,1,1,1,0,1,1,1,0,1,0,1,1
8073,1,1,0,0,0,0,0,0,1,0,1,1,0,1
8074,1,0,0,1,0,1,0,0,0,0,1,1,1,0
8075,1,1,0,0,1,0,0,1,1,0,1,0,0,1
8076,1,1,0,1,0,0,0,1,1,0,0,0,0,1
8077,0,0,0,0,1,1,1,0,1,1,1,1,1,1
8078,0,1,1,1,1,1,0,1,0,0,1,1,1,0
8079,0,0,1,0,1,1,0,0,1,1,1,1,1,1
8080,1,0,0,0,0,0,0,0,1,1,0,1,0,1
8081,1,0,0,1,0,1,0,1,1,0,0,1,1,1
8082,1,1,0,0,1,0,1,0,0,0,0,1,0,0
8083,1,1,1,0,0,0,0,1,1,0,0,1,0,1
8084,1,1,0,0,1,0,1,1,1,0,0,1,0,1
8085,1,0,0,0,1,0,0,0,0,0,0,1,1,1
8086,1,1,1,0,0,0,1,0,1,1,1,1,0,1
8087,1,1,0,1,1,0,0,1,1,0,0,0,0,1
8088,1,1,1,0,1,0,0,0,0,1,1,1,0,0
8089,1,1,0,0,1,0,0,0,1,1,0,0,0,1
8090,1,0,0,0,0,1,0,0,1,0,0,1,1,1
8091,1,0,0,1,0,1,0,1,1,0,0,1,1,1
8092,0,1,0,1,1,0,1,1,1,0,1,1,1,1
8093,1,1,0,0,1,0,0,0,1,0,1,0,0,1
8094,1,0,1,1,1,0,0,1,0,1,1,1,0,0
8095,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8096,1,1,1,0,1,0,0,0,1,1,1,0,0,1
8097,0,0,0,0,1,1,1,0,1,1,0,1,1,1
8098,1,0,0,1,1,1,0,1,1,1,0,1,1,0
8099,1,1,0,1,1,0,0,0,0,0,1,1,1,1
8100,1,1,0,0,1,0,0,1,1,0,0,0,0,0
8101,0,1,0,1,0,0,0,1,1,0,0,0,1,1
8102,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8103,1,0,0,0,1,0,0,0,0,1,1,1,1,0
